"UserID","UserStatus","UserStartDate","Gender","BirthDate","EducationName","AssetName","CampaignDescription","SegmentName","GenderPreference","IncomeLevelName","UserNumberofMarriages","UserChildren","UserSmoke","Promotion","PPR","LocaleSite","TransactionAmount","City","ZipCode","State","country"
"55368175","Active","2013-12-31","Male","1970-10-11","Bachelors","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","0","2","unknown","Basic PPR",".UK","0","Shrewsbury","SY44QA","unknown","United Kingdom  "
"55368176","Active","2013-12-31","Male","1978-04-01","Associates","unknown","unknown","Default Segment","Female","$40000 to $60000","1","0","2","unknown","Basic PPR",".UK","0","Abingdon","OX141PP","unknown","United Kingdom  "
"55368177","Active","2013-12-31","Male","1989-09-05","Some college","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Bhubaneswar","751012","unknown","India  "
"55368178","Married","2013-12-31","Male","1989-06-23","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".AU","0","Darwin","0830","Northern Territory","Australia  "
"55368179","Closed","2013-12-31","Male","1995-07-06","unknown","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR","pt_BR","0","jundiai","13211","São Paulo","Brazil  "
"55368180","Closed","2013-12-31","Male","1960-01-30","Masters","ehc016","unknown","Default Segment","Female","More than $250000","1","1","2","unknown","Basic PPR",".COM","0","Los Angles","90010","California","United States"
"55368181","Closed","2013-12-31","Female","1991-12-25","Some college","ehc016","unknown","Default Segment","Female","More than $250000","0","0","2","unknown","Basic PPR",".CP","0","Churburg","4740","Queensland","Australia  "
"55368182","Incomplete","2013-12-31","Male","1975-04-03","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","matara","76534","unknown","Taiwan  "
"55368183","Expired","2013-12-31","Female","1959-01-20","Bachelors","ehc016","unknown","Default Segment","Male","More than $250000","1","2","2","unknown","Premium PPR",".AU","1132.12","Kew","3101","Victoria","Australia  "
"55368184","Active","2013-12-31","Male","1992-02-09","Bachelors","Christian Single Dating Services","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Southampton","SO404YE","unknown","United Kingdom  "
"55368185","Active","2013-12-31","Female","1968-11-14","High School","unknown","unknown","Default Segment","Male","$20000 to $40000","2","2","2","unknown","Basic PPR",".UK","0","plymouth","PL52PA","unknown","United Kingdom  "
"55368186","Incomplete","2013-12-31","Male","1969-02-15","unknown","ehc017","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","pacific grove","93950","California","United States"
"55368187","Active","2013-12-31","Female","1960-05-24","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","1","2","2","unknown","Basic PPR",".AU","0","perth","6107","Western Australia","Australia  "
"55368188","UnableToMatch","2013-12-31","Female","1944-12-08","Some college","ehc016","unknown","Default Segment","Male","$20000 to $40000","4","2","2","unknown","Basic PPR",".COM","0","Rochester Hills","48307","Michigan","United States"
"55368189","Incomplete","2013-12-31","Female","1991-10-27","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","Melbourne","3201","Victoria","Australia  "
"55368190","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","SW148DF","unknown","United Kingdom  "
"55368191","Married","2013-12-31","Male","1967-11-15","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".UK","0","Eastleigh","SO507JQ","unknown","United Kingdom  "
"55368192","Incomplete","2013-12-31","Male","1988-05-03","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","bhayander","401105","unknown","India  "
"55368193","Closed","2013-12-31","Male","1970-11-19","Masters","unknown","unknown","Default Segment","Female","$20000 to $40000","1","0","2","unknown","Basic PPR",".COM","0","New york","10002","New York","United States"
"55368194","Incomplete","2013-12-31","Male","1941-04-29","unknown","ehc017","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Sarasota","34231","Florida","United States"
"55368195","Expired","2013-12-31","Male","1962-03-14","Associates","ehc016","unknown","Default Segment","Female","$125000 to $250000","2","1","2","unknown","Premium PPR",".UK","481.74","Croydon","CR07QS","unknown","United Kingdom  "
"55368196","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","78934","Texas","United States"
"55368197","Active","2013-12-31","Female","1968-12-09","Some college","ehc017","unknown","Default Segment","Male","$20000 to $40000","2","2","2","unknown","Basic PPR",".COM","0","Gulfport","39503","Mississippi","United States"
"55368198","UnableToMatch","2013-12-31","Male","1995-12-01","High School","160   ","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Long beach","90813","California","United States"
"55368199","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","17602","Pennsylvania","United States"
"55368200","Incomplete","2013-12-31","Male","1956-07-18","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","virginia","22044","Virginia","United States"
"55368201","Closed","2013-12-31","Male","1955-01-15","Masters","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","0","Birmingham Alabama","35221","Alabama","United States"
"55368202","Active","2013-12-31","Male","1994-02-25","High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Cypress","90630","California","United States"
"55368203","Active","2013-12-31","Female","1967-12-27","unknown","ehc016","unknown","Default Segment","Male","$20000 to $40000","1","1","2","unknown","Basic PPR",".AU","0","Cairns","4870","Queensland","Australia  "
"55368204","Closed","2013-12-31","Male","1972-01-30","High School","ehc016","unknown","Default Segment","Female","$60000 to $125000","1","2","2","unknown","Basic PPR",".UK","0","Bournemouth","BH88QF","unknown","United Kingdom  "
"55368205","Married","2013-12-31","Male","1961-03-30","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".AU","0","6000","6155","Western Australia","Australia  "
"55368206","Incomplete","2013-12-31","Male","1959-06-11","unknown","bel032","unknown","Default Segment","Female","unknown","3","2","2","unknown","Basic PPR",".AU","0","birkdale","4159","Queensland","Australia  "
"55368207","Closed","2013-12-31","Male","1962-03-02","Associates","ehc017","unknown","Default Segment","Female","$60000 to $125000","3","1","2","unknown","Basic PPR",".COM","0","Bradenton","34203","Florida","United States"
"55368208","Married","2013-12-31","Female","1957-03-05","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","Adelaide","5069","South Australia","Australia  "
"55368209","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","NONE","unknown","St. Vincent  "
"55368210","Incomplete","2013-12-31","Female","1972-05-11","unknown","unknown","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","East Gosford","2250","New South Wales","Australia  "
"55368211","Married","2013-12-31","Female","1966-01-23","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".UK","0","Witney","OX73DH","unknown","United Kingdom  "
"55368212","Active","2013-12-31","Female","1969-03-22","Bachelors","ehc017","unknown","Default Segment","Male","$20000 to $40000","2","3","2","unknown","Basic PPR",".COM","0","plattsburgh","12901","New York","United States"
"55368213","Active","2013-12-31","Male","1989-12-22","Associates","ehc016","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","14.85","Wolverhampton","WV149PU","unknown","United Kingdom  "
"55368214","Active","2013-12-31","Male","1976-06-01","Associates","ehc017","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Basic PPR",".COM","0","south lake tahoe","96151","California","United States"
"55368215","Active","2013-12-31","Male","1990-09-22","Some college","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Turkey","9011","unknown","Turkey  "
"55368216","Incomplete","2013-12-31","Female","1945-04-06","unknown","ehc016","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".AU","0","Minyama","4575","Queensland","Australia  "
"55368217","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Singapore  "
"55368218","Active","2013-12-31","Male","1988-02-09","Some college","ehc016","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".COM","0","topeka","66611","Kansas","United States"
"55368219","Closed","2013-12-31","Female","1979-01-20","Some college","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","257.7","Broadalbin","12025","New York","United States"
"55368220","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","MALEMAN","unknown","Nigeria  "
"55368221","Incomplete","2013-12-31","Female","1989-01-12","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".AU","0","lyneham canbrra","2602","Australian Capital Territory","Australia  "
"55368222","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","AWKA","unknown","Nigeria  "
"55368223","Incomplete","2013-12-31","Female","1985-11-20","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","98270","Washington","United States"
"55368224","Married","2013-12-31","Male","1961-07-04","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".AU","0","nelson","7081","unknown","New Zealand  "
"55368225","Incomplete","2013-12-31","Female","1994-03-27","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".UK","0","Liverpool","L83SS","unknown","United Kingdom  "
"55368226","Active","2013-12-31","Male","1983-06-16","High School","ehc016","unknown","Default Segment","Female","$0","0","1","2","unknown","Basic PPR",".AU","0","adelaide","5031","South Australia","Australia  "
"55368227","Incomplete","2013-12-31","Male","1977-10-02","Masters","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","2","2","unknown","Basic PPR",".COM","0","Hyderabad","500056","unknown","India  "
"55368228","Married","2013-12-31","Male","1984-01-17","Associates","ehc017","unknown","Default Segment","Female","$40000 to $60000","1","1","2","unknown","Basic PPR",".COM","0","kokomo","46914","Indiana","United States"
"55368229","Active","2013-12-31","Female","1962-11-30","Masters","ehc024","unknown","Default Segment","Male","Less than $20000","1","1","2","unknown","Basic PPR",".COM","0","Glendale","85303","Arizona","United States"
"55368230","Closed","2013-12-31","Male","1973-10-18","Masters","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR","pt_BR","0","unknown","04566-060","São Paulo","Brazil  "
"55368231","Expired","2013-12-31","Female","1983-09-01","Masters","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".UK","82.95","London","N170JB","unknown","United Kingdom  "
"55368232","Closed","2013-12-31","Male","1989-07-13","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","kampala","2568","unknown","Uganda  "
"55368233","Active","2013-12-31","Male","1972-06-02","unknown","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","1","2","unknown","Basic PPR",".AU","0","Sydney","2154","New South Wales","Australia  "
"55368234","Active","2013-12-31","Male","1993-08-01","Some college","ehc017","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","calicut","673005","unknown","India  "
"55368235","Incomplete","2013-12-31","Male","1946-11-11","unknown","g50   ","unknown","Default Segment","Female","unknown","1","4","2","unknown","Basic PPR",".COM","0","port st lucie FL.","34983","Florida","United States"
"55368236","Active","2013-12-31","Female","1978-05-29","Bachelors","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","derry nh","03053","New Hampshire","United States"
